#  Z   N   Fission Yield
  38  66   5.8308600e-11
  38  67   1.3129200e-12
  38  68   4.9527700e-10
  38  69   1.7051500e-13
  39  47   0.0000000e+00
  39  48   0.0000000e+00
  39  49   2.8622500e-14
  39  50   4.9164300e-11
  39  51   2.7921710e-09
  39  52   7.7682570e-08
  39  53   3.8973380e-06
  39  54   4.8293390e-05
  39  55   5.4935460e-04
  39  56   4.3377640e-03
  39  57   6.8298590e-03
  39  58   1.5388840e-02
  39  59   2.0082507e-02
  39  60   1.8168450e-02
  39  61   5.1626416e-03
  39  62   1.3973800e-03
  39  63   2.7202966e-04
  39  64   5.8981560e-05
  39  65   5.7744660e-06
  39  66   7.3543460e-07
  39  67   8.6542340e-07
  39  68   7.7930880e-09
  39  69   3.9883100e-10
  39  70   6.2447300e-12
  40  48   0.0000000e+00
  40  49   0.0000000e+00
  40  50   0.0000000e+00
  40  51   9.1046600e-13
  40  52   3.6344400e-10
  40  53   8.2828630e-09
  40  54   5.9648950e-07
  40  55   1.4238490e-05
  40  56   1.0903790e-04
  40  57   5.5525750e-04
  40  58   3.0691100e-03
  40  59   8.3375030e-03
  40  60   8.4769430e-03
  40  61   5.5707680e-03
  40  62   3.2112990e-03
  40  63   1.2793480e-03
  40  64   6.4232640e-04
  40  65   2.3224020e-04
  40  66   8.9827020e-05
  40  67   7.8930710e-06
  40  68   1.3282730e-06
  40  69   7.4923630e-08
  40  70   9.8943300e-10
  40  71   1.4014600e-11
  40  72   6.1543900e-14
  41  49   0.0000000e+00
  41  50   0.0000000e+00
  41  51   0.0000000e+00
  41  52   3.9749160e-14
  41  53   1.1723420e-11
  41  54   1.2813710e-09
  41  55   4.3771520e-07
  41  56   8.3503172e-07
  41  57   2.4782939e-05
  41  58   2.2239579e-04
  41  59   4.2333360e-05
  41  60   1.6403430e-04
  41  61   1.9335920e-04
  41  62   2.1566920e-04
  41  63   2.5422360e-04
  41  64   2.8008480e-04
  41  65   2.9245580e-04
  41  66   2.1829560e-04
  41  67   9.1613030e-05
  41  68   2.7777020e-05
  41  69   1.5481000e-06
  41  70   1.0040980e-07
  41  71   2.0923670e-09
  41  72   9.4043200e-11
  41  73   5.1662700e-13
  41  74   1.1339500e-15
  42  50   0.0000000e+00
  42  51   0.0000000e+00
  42  52   0.0000000e+00
  42  53   0.0000000e+00
  42  54   5.1323000e-13
  42  55   4.2681800e-11
  42  56   2.5664750e-09
  42  57   2.3904240e-07
  42  58   2.2150100e-10
  42  59   4.4144310e-09
  42  60   2.3486860e-08
  42  61   6.3933880e-08
  42  62   4.8955260e-07
  42  63   1.5695140e-06
  42  64   1.0112900e-04
  42  65   2.6822040e-04
  42  66   4.3670040e-04
  42  67   3.6415770e-04
  42  68   1.9056680e-04
  42  69   2.8438670e-05
  42  70   3.7931540e-06
  42  71   4.2361870e-07
  42  72   1.4165740e-08
  42  73   1.3779400e-10
  42  74   1.2877600e-12
  42  75   1.4187400e-14
  43  52   0.0000000e+00
  43  53   0.0000000e+00
  43  54   0.0000000e+00
  43  55   9.1234500e-15
  43  56   8.6724400e-12
  43  57   0.0000000e+00
  43  58   0.0000000e+00
  43  59   0.0000000e+00
  43  60   8.7387400e-15
  43  61   3.1707300e-13
  43  62   5.6173100e-12
  43  63   1.1615890e-06
  43  64   1.6124980e-05
  43  65   8.2449080e-05
  43  66   2.5950260e-04
  43  67   3.9253080e-04
  43  68   3.5912550e-04
  43  69   1.5866630e-04
  43  70   6.9005320e-05
  43  71   8.5271970e-06
  43  72   5.5630500e-07
  43  73   2.1600160e-08
